
---------- Begin Simulation Statistics ----------
final_tick                                   68493000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  84309                       # Simulator instruction rate (inst/s)
host_mem_usage                                 641244                       # Number of bytes of host memory used
host_op_rate                                   153998                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                     0.59                       # Real time elapsed on the host
host_tick_rate                              115122112                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                       50138                       # Number of instructions simulated
sim_ops                                         91614                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.000068                       # Number of seconds simulated
sim_ticks                                    68493000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                     53626                       # number of cc regfile reads
system.cpu.cc_regfile_writes                    40917                       # number of cc regfile writes
system.cpu.committedInsts                       50138                       # Number of Instructions Simulated
system.cpu.committedOps                         91614                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.366110                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.366110                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                      1737                       # number of floating regfile reads
system.cpu.fp_regfile_writes                      805                       # number of floating regfile writes
system.cpu.idleCycles                           21742                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                  682                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                    10873                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.481809                       # Inst execution rate
system.cpu.iew.exec_refs                         5142                       # number of memory reference insts executed
system.cpu.iew.exec_stores                       2124                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                    2172                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                  3413                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                  0                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                81                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts                 2575                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts              105945                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                  3018                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts               907                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts                101495                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                     13                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                   658                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                    596                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                   675                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents             14                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect          598                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect             84                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                    143015                       # num instructions consuming a value
system.cpu.iew.wb_count                        100705                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.589232                       # average fanout of values written-back
system.cpu.iew.wb_producers                     84269                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.470275                       # insts written-back per cycle
system.cpu.iew.wb_sent                         100983                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                   134894                       # number of integer regfile reads
system.cpu.int_regfile_writes                   86580                       # number of integer regfile writes
system.cpu.ipc                               0.732006                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.732006                       # IPC: Total IPC of All Threads
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     96.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemRead         1587      1.73%     98.14% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemWrite         1161      1.27%     99.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemRead           78      0.09%     99.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemWrite          466      0.51%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::total        91614                       # Class of committed instruction
system.cpu.commit.commitEligibleSamples           604                       # number cycles where commit BW limit reached
system.cpu.dcache.demand_hits::.cpu.data         3820                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::total             3820                       # number of demand (read+write) hits
system.cpu.dcache.overall_hits::.cpu.data         3820                       # number of overall hits
system.cpu.dcache.overall_hits::total            3820                       # number of overall hits
system.cpu.dcache.demand_misses::.cpu.data          462                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::total            462                       # number of demand (read+write) misses
system.cpu.dcache.overall_misses::.cpu.data          462                       # number of overall misses
system.cpu.dcache.overall_misses::total           462                       # number of overall misses
system.cpu.dcache.demand_miss_latency::.cpu.data     42831999                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::total     42831999                       # number of demand (read+write) miss cycles
system.cpu.dcache.overall_miss_latency::.cpu.data     42831999                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::total     42831999                       # number of overall miss cycles
system.cpu.dcache.demand_accesses::.cpu.data         4282                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::total         4282                       # number of demand (read+write) accesses
system.cpu.dcache.overall_accesses::.cpu.data         4282                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::total         4282                       # number of overall (read+write) accesses
system.cpu.dcache.demand_miss_rate::.cpu.data     0.107894                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::total     0.107894                       # miss rate for demand accesses
system.cpu.dcache.overall_miss_rate::.cpu.data     0.107894                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::total     0.107894                       # miss rate for overall accesses
system.cpu.dcache.demand_avg_miss_latency::.cpu.data 92709.954545                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::total 92709.954545                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::.cpu.data 92709.954545                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::total 92709.954545                       # average overall miss latency
system.cpu.dcache.blocked_cycles::no_mshrs          877                       # number of cycles access was blocked
system.cpu.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_mshrs                27                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.dcache.avg_blocked_cycles::no_mshrs    32.481481                       # average number of cycles each access was blocked
system.cpu.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.dcache.demand_mshr_hits::.cpu.data          211                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::total          211                       # number of demand (read+write) MSHR hits
system.cpu.dcache.overall_mshr_hits::.cpu.data          211                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::total          211                       # number of overall MSHR hits
system.cpu.dcache.demand_mshr_misses::.cpu.data          251                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::total          251                       # number of demand (read+write) MSHR misses
system.cpu.dcache.overall_mshr_misses::.cpu.data          251                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::total          251                       # number of overall MSHR misses
system.cpu.dcache.demand_mshr_miss_latency::.cpu.data     26130999                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::total     26130999                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::.cpu.data     26130999                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::total     26130999                       # number of overall MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_rate::.cpu.data     0.058617                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::total     0.058617                       # mshr miss rate for demand accesses
system.cpu.dcache.overall_mshr_miss_rate::.cpu.data     0.058617                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::total     0.058617                       # mshr miss rate for overall accesses
system.cpu.dcache.demand_avg_mshr_miss_latency::.cpu.data 104107.565737                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::total 104107.565737                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::.cpu.data 104107.565737                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::total 104107.565737                       # average overall mshr miss latency
system.cpu.dcache.replacements                      0                       # number of replacements
system.cpu.dcache.ReadReq_hits::.cpu.data         2312                       # number of ReadReq hits
system.cpu.dcache.ReadReq_hits::total            2312                       # number of ReadReq hits
system.cpu.dcache.ReadReq_misses::.cpu.data          342                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::total           342                       # number of ReadReq misses
system.cpu.dcache.ReadReq_miss_latency::.cpu.data     30460000                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::total     30460000                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_accesses::.cpu.data         2654                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::total         2654                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_miss_rate::.cpu.data     0.128862                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::total     0.128862                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_miss_latency::.cpu.data 89064.327485                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::total 89064.327485                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_mshr_hits::.cpu.data          209                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::total          209                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_misses::.cpu.data          133                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::total          133                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_miss_latency::.cpu.data     14014000                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::total     14014000                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_rate::.cpu.data     0.050113                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::total     0.050113                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::.cpu.data 105368.421053                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::total 105368.421053                       # average ReadReq mshr miss latency
system.cpu.dcache.WriteReq_hits::.cpu.data         1508                       # number of WriteReq hits
system.cpu.dcache.WriteReq_hits::total           1508                       # number of WriteReq hits
system.cpu.dcache.WriteReq_misses::.cpu.data          120                       # number of WriteReq misses
system.cpu.dcache.WriteReq_misses::total          120                       # number of WriteReq misses
system.cpu.dcache.WriteReq_miss_latency::.cpu.data     12371999                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::total     12371999                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_accesses::.cpu.data         1628                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::total         1628                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_miss_rate::.cpu.data     0.073710                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::total     0.073710                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_miss_latency::.cpu.data 103099.991667                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::total 103099.991667                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_mshr_hits::.cpu.data            2                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::total            2                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_misses::.cpu.data          118                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::total          118                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_miss_latency::.cpu.data     12116999                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::total     12116999                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_rate::.cpu.data     0.072482                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::total     0.072482                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::.cpu.data 102686.432203                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::total 102686.432203                       # average WriteReq mshr miss latency
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED     68493000                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.tags.tagsinuse           168.150484                       # Cycle average of tags in use
system.cpu.dcache.tags.total_refs                4071                       # Total number of references to valid blocks.
system.cpu.dcache.tags.sampled_refs               251                       # Sample count of references to valid blocks.
system.cpu.dcache.tags.avg_refs             16.219124                       # Average number of references to valid blocks.
system.cpu.dcache.tags.warmup_cycle            222000                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.tags.occ_blocks::.cpu.data   168.150484                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_percent::.cpu.data     0.164209                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::total     0.164209                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_task_id_blocks::1024          251                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::0           17                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::1          234                       # Occupied blocks per task id
system.cpu.dcache.tags.occ_task_id_percent::1024     0.245117                       # Percentage of cache occupancy per task id
system.cpu.dcache.tags.tag_accesses              8815                       # Number of tag accesses
system.cpu.dcache.tags.data_accesses             8815                       # Number of data accesses
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED     68493000                       # Cumulative time (in ticks) in various power states
system.cpu.decode.idleCycles                    15617                       # Number of cycles decode is idle
system.cpu.decode.blockedCycles                  8445                       # Number of cycles decode is blocked
system.cpu.decode.runCycles                     21532                       # Number of cycles decode is running
system.cpu.decode.unblockCycles                   562                       # Number of cycles decode is unblocking
system.cpu.decode.squashCycles                    596                       # Number of cycles decode is squashing
system.cpu.decode.branchResolved                 9778                       # Number of times decode resolved a  branch
system.cpu.decode.branchMispred                   233                       # Number of times decode detected a branch misprediction
system.cpu.decode.decodedInsts                 110571                       # Number of instructions handled by decode
system.cpu.decode.squashedInsts                  1113                       # Number of squashed instructions handled by decode
system.cpu.dtb.rdAccesses                        2936                       # TLB accesses on read requests
system.cpu.dtb.wrAccesses                        2125                       # TLB accesses on write requests
system.cpu.dtb.rdMisses                            95                       # TLB misses on read requests
system.cpu.dtb.wrMisses                            24                       # TLB misses on write requests
system.cpu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED     68493000                       # Cumulative time (in ticks) in various power states
system.cpu.fetch.icacheStallCycles              16037                       # Number of cycles fetch is stalled on an Icache miss
system.cpu.fetch.insts                          62264                       # Number of instructions fetch has processed
system.cpu.fetch.branches                       12808                       # Number of branches that fetch encountered
system.cpu.fetch.predictedBranches               9993                       # Number of branches that fetch has predicted taken
system.cpu.fetch.cycles                         29588                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu.fetch.squashCycles                    1638                       # Number of cycles fetch has spent squashing
system.cpu.fetch.miscStallCycles                   46                       # Number of cycles fetch has spent waiting on interrupts,or bad addresses, or out of MSHRs
system.cpu.fetch.pendingTrapStallCycles           247                       # Number of stall cycles due to pending traps
system.cpu.fetch.pendingQuiesceStallCycles            4                       # Number of stall cycles due to pending quiesce instructions
system.cpu.fetch.icacheWaitRetryStallCycles           11                       # Number of stall cycles due to full MSHR
system.cpu.fetch.cacheLines                      3201                       # Number of cache lines fetched
system.cpu.fetch.icacheSquashes                   378                       # Number of outstanding Icache misses that were squashed
system.cpu.fetch.nisnDist::samples              46752                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::mean              2.455938                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::stdev             3.410577                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::0                    23784     50.87%     50.87% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::1                     8594     18.38%     69.25% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::2                      281      0.60%     69.86% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::3                      524      1.12%     70.98% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::4                      580      1.24%     72.22% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::5                      341      0.73%     72.95% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::6                      422      0.90%     73.85% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::7                      273      0.58%     74.43% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::8                    11953     25.57%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::total                46752                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.branchRate                  0.186994                       # Number of branch fetches per cycle
system.cpu.fetch.rate                        0.909043                       # Number of inst fetches per cycle
system.cpu.icache.demand_hits::.cpu.inst         2570                       # number of demand (read+write) hits
system.cpu.icache.demand_hits::total             2570                       # number of demand (read+write) hits
system.cpu.icache.overall_hits::.cpu.inst         2570                       # number of overall hits
system.cpu.icache.overall_hits::total            2570                       # number of overall hits
system.cpu.icache.demand_misses::.cpu.inst          631                       # number of demand (read+write) misses
system.cpu.icache.demand_misses::total            631                       # number of demand (read+write) misses
system.cpu.icache.overall_misses::.cpu.inst          631                       # number of overall misses
system.cpu.icache.overall_misses::total           631                       # number of overall misses
system.cpu.icache.demand_miss_latency::.cpu.inst     59025000                       # number of demand (read+write) miss cycles
system.cpu.icache.demand_miss_latency::total     59025000                       # number of demand (read+write) miss cycles
system.cpu.icache.overall_miss_latency::.cpu.inst     59025000                       # number of overall miss cycles
system.cpu.icache.overall_miss_latency::total     59025000                       # number of overall miss cycles
system.cpu.icache.demand_accesses::.cpu.inst         3201                       # number of demand (read+write) accesses
system.cpu.icache.demand_accesses::total         3201                       # number of demand (read+write) accesses
system.cpu.icache.overall_accesses::.cpu.inst         3201                       # number of overall (read+write) accesses
system.cpu.icache.overall_accesses::total         3201                       # number of overall (read+write) accesses
system.cpu.icache.demand_miss_rate::.cpu.inst     0.197126                       # miss rate for demand accesses
system.cpu.icache.demand_miss_rate::total     0.197126                       # miss rate for demand accesses
system.cpu.icache.overall_miss_rate::.cpu.inst     0.197126                       # miss rate for overall accesses
system.cpu.icache.overall_miss_rate::total     0.197126                       # miss rate for overall accesses
system.cpu.icache.demand_avg_miss_latency::.cpu.inst 93541.996830                       # average overall miss latency
system.cpu.icache.demand_avg_miss_latency::total 93541.996830                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::.cpu.inst 93541.996830                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::total 93541.996830                       # average overall miss latency
system.cpu.icache.blocked_cycles::no_mshrs          190                       # number of cycles access was blocked
system.cpu.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_mshrs                 3                       # number of cycles access was blocked
system.cpu.icache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.icache.avg_blocked_cycles::no_mshrs    63.333333                       # average number of cycles each access was blocked
system.cpu.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.icache.demand_mshr_hits::.cpu.inst          145                       # number of demand (read+write) MSHR hits
system.cpu.icache.demand_mshr_hits::total          145                       # number of demand (read+write) MSHR hits
system.cpu.icache.overall_mshr_hits::.cpu.inst          145                       # number of overall MSHR hits
system.cpu.icache.overall_mshr_hits::total          145                       # number of overall MSHR hits
system.cpu.icache.demand_mshr_misses::.cpu.inst          486                       # number of demand (read+write) MSHR misses
system.cpu.icache.demand_mshr_misses::total          486                       # number of demand (read+write) MSHR misses
system.cpu.icache.overall_mshr_misses::.cpu.inst          486                       # number of overall MSHR misses
system.cpu.icache.overall_mshr_misses::total          486                       # number of overall MSHR misses
system.cpu.icache.demand_mshr_miss_latency::.cpu.inst     48089000                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::total     48089000                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::.cpu.inst     48089000                       # number of overall MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::total     48089000                       # number of overall MSHR miss cycles
system.cpu.icache.demand_mshr_miss_rate::.cpu.inst     0.151828                       # mshr miss rate for demand accesses
system.cpu.icache.demand_mshr_miss_rate::total     0.151828                       # mshr miss rate for demand accesses
system.cpu.icache.overall_mshr_miss_rate::.cpu.inst     0.151828                       # mshr miss rate for overall accesses
system.cpu.icache.overall_mshr_miss_rate::total     0.151828                       # mshr miss rate for overall accesses
system.cpu.icache.demand_avg_mshr_miss_latency::.cpu.inst 98948.559671                       # average overall mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::total 98948.559671                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::.cpu.inst 98948.559671                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::total 98948.559671                       # average overall mshr miss latency
system.cpu.icache.replacements                    248                       # number of replacements
system.cpu.icache.ReadReq_hits::.cpu.inst         2570                       # number of ReadReq hits
system.cpu.icache.ReadReq_hits::total            2570                       # number of ReadReq hits
system.cpu.icache.ReadReq_misses::.cpu.inst          631                       # number of ReadReq misses
system.cpu.icache.ReadReq_misses::total           631                       # number of ReadReq misses
system.cpu.icache.ReadReq_miss_latency::.cpu.inst     59025000                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_miss_latency::total     59025000                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_accesses::.cpu.inst         3201                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_accesses::total         3201                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_miss_rate::.cpu.inst     0.197126                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_miss_rate::total     0.197126                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_miss_latency::.cpu.inst 93541.996830                       # average ReadReq miss latency
system.cpu.icache.ReadReq_avg_miss_latency::total 93541.996830                       # average ReadReq miss latency
system.cpu.icache.ReadReq_mshr_hits::.cpu.inst          145                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_hits::total          145                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_misses::.cpu.inst          486                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_misses::total          486                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_miss_latency::.cpu.inst     48089000                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_latency::total     48089000                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_rate::.cpu.inst     0.151828                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_mshr_miss_rate::total     0.151828                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_mshr_miss_latency::.cpu.inst 98948.559671                       # average ReadReq mshr miss latency
system.cpu.icache.ReadReq_avg_mshr_miss_latency::total 98948.559671                       # average ReadReq mshr miss latency
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED     68493000                       # Cumulative time (in ticks) in various power states
system.cpu.icache.tags.tagsinuse           172.839839                       # Cycle average of tags in use
system.cpu.icache.tags.total_refs                3056                       # Total number of references to valid blocks.
system.cpu.icache.tags.sampled_refs               486                       # Sample count of references to valid blocks.
system.cpu.icache.tags.avg_refs              6.288066                       # Average number of references to valid blocks.
system.cpu.icache.tags.warmup_cycle            107000                       # Cycle when the warmup percentage was hit.
system.cpu.icache.tags.occ_blocks::.cpu.inst   172.839839                       # Average occupied blocks per requestor
system.cpu.icache.tags.occ_percent::.cpu.inst     0.675156                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_percent::total     0.675156                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_task_id_blocks::1024          238                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::0           39                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::1          199                       # Occupied blocks per task id
system.cpu.icache.tags.occ_task_id_percent::1024     0.929688                       # Percentage of cache occupancy per task id
system.cpu.icache.tags.tag_accesses              6888                       # Number of tag accesses
system.cpu.icache.tags.data_accesses             6888                       # Number of data accesses
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED     68493000                       # Cumulative time (in ticks) in various power states
system.cpu.interrupts.clk_domain.clock          16000                       # Clock period in ticks
system.cpu.itb.rdAccesses                           0                       # TLB accesses on read requests
system.cpu.itb.wrAccesses                        3248                       # TLB accesses on write requests
system.cpu.itb.rdMisses                             0                       # TLB misses on read requests
system.cpu.itb.wrMisses                            89                       # TLB misses on write requests
system.cpu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED     68493000                       # Cumulative time (in ticks) in various power states
system.cpu.lsq0.forwLoads                         187                       # Number of loads that had data forwarded from stores
system.cpu.lsq0.squashedLoads                    1748                       # Number of loads squashed
system.cpu.lsq0.ignoredResponses                    5                       # Number of memory responses ignored because the instruction is squashed
